Source,Summary
[CLS] Rebels sought to consolidate their grip on a troubled northeastern Congolese town Tuesday after a week of fighting that killed at least 112 people. [SEP] Rebels consolidated their grip on a troubled northeastern Congolese town Tuesday as residents identified at least 112 dead after a week of fighting.,1
"[CLS] Prosecutors said there is no question Waagner was behind the letters, which were sent at the same time of the anthrax attacks. [SEP] Prosecutors said there is no question Waagner was behind the letters, which were sent at the same time that real anthrax attacks were killing people in 2001.",1
"[CLS] The Communicator can also consolidate e-mail from multiple screen names and other POP and IMAP accounts into a single application. [SEP] AOL Communicator can consolidate e-mail from multiple AOL screen names, as well as from other POP and IMAP-based e-mail accounts.",1
"[CLS] They note that after several weeks of rallies on upbeat earnings, investors are looking for stronger evidence of a recovery before sending stocks higher. [SEP] After several weeks of market rallies on upbeat earnings, many investors are looking for more concrete signs of an economic recovery.",1
"[CLS] She also thanked her boyfriend, Sgt. Ruben Contreras, who was sitting next to the stage. [SEP] And she has a boyfriend, officials said: Sgt. Ruben Contreras, who sat with her family today.",0
"[CLS] German prosecutors have ruled out any charges in Germany, meaning extradition ""could happen very soon,"" Ullrich said. [SEP] Studabaker told the court he would not contest extradition and German prosecutors have ruled out any charges here, meaning extradition ""could happen very soon,"" Ullrich said.",0
"[CLS] In terms of format, DVD music took off while legitimate online music broadened its reach, the IFPI said. [SEP] DVD music took off, accounting for more than five percent of sales, and legitimate online music broadened its reach.",0
"[CLS] Delta personnel at Hartsfield-Jackson International Airport were scrambling all day to find alternate flights -- even on other airlines, when necessary -- to move the inconvenienced passengers. [SEP] Delta personnel at Atlanta's Hartsfield-Jackson International Airport scrambled all day to find alternate flights -- including seats on other airlines -- to move the inconvenienced passengers.",1
"[CLS] On Jan. 10, 20-year-old Shawanda Denise McCalister, who also was pregnant, was found bound and strangled in her apartment in the same neighborhood. [SEP] On Jan. 1, Nikia Shanell Kilpatrick, who was pregnant, was found bound and strangled in her apartment.",0
"[CLS] Six months ago, the IMF and Argentina struck a bare-minimum $6.8-billion debt rollover deal that expires in August. [SEP] But six months ago, the two sides managed to strike a $6.8-billion debt rollover deal, which expires in August.",1
"[CLS] A total of 17 cases have been confirmed in the southern city of Basra, the Organization said. [SEP] A total of 17 confirmed cases of cholera were reported yesterday by the World Health Organisation in the southern Iraqi city of Basra.",1
"[CLS] The first time was in 1999, when Bashir replaced the former leader of JI, Abdullah Sungkar, who had died. [SEP] The first time in 1999 was when Bashir replaced JI's former leader, Abdullah Sungkar, who had died.",1
"[CLS] Martin, 58, will be freed today after serving two thirds of his five-year sentence for the manslaughter of 16-year-old Fred Barras. [SEP] Martin served two thirds of a five-year sentence for the manslaughter of Barras and for wounding Fearon.",0
"[CLS] Shelia Chaney Wilson seemed agitated when she came to help prepare for Turner Monumental A.M.E. Church's upcoming 104th anniversary celebration, worshippers said. [SEP] Congregants of Turner Monumental AME Church said Shelia Chaney Wilson, 43, was agitated when she came to the church, in the Kirkwood neighborhood on the city's east side.",0
"[CLS] The Infineon case began in August 2000, when Rambus accused Infineon of patent infringement and Infineon counter-sued Rambus for breach of contract and fraud. [SEP] At that time, Rambus accused Infineon of patent infringement and Infineon countersued Rambus for breach of contract and fraud.",1
"[CLS] Overall, students are most likely to be taught by a 15-year veteran with a growing workload and slightly eroding interest in staying in teaching, the work-force portrait shows. [SEP] The average teacher is a 15-year veteran with a growing workload and slightly eroding interest in staying in teaching, the work force portrait shows.",1
[CLS] The FTC also asked the judge to suspend his ruling pending its appeal. [SEP] The FTC asked the court Wednesday to block the ruling and filed for an appeal.,1
"[CLS] ""Based on that review, I have concluded that CEO & President Greg Parseghian and General Counsel Maud Mater should be replaced,"" said Falcon in a statement. [SEP] Based on that review, I have concluded that CEO and President Greg Parseghian and General Counsel Maud Mater should be replaced,"" Falcon said.",1
"[CLS] ""I really liked him and I still do,"" Cohen Alon told the Herald yesterday. [SEP] And I really liked him, and I still do.",1
[CLS] Gen. Sattler heads a Combined Joint Task Force based on ship in the Gulf of Aden and the Indian Ocean. [SEP] General Sattler heads a Combined Joint Task Force aboard the command ship Mount Whitney.,1
"[CLS] Bush's aides describe Omaha as the most crucial stop, since Sen. Ben Nelson (D-Neb.) has become their top lobbying target on the tax cut package. [SEP] Bush's aides describe Omaha as the most crucial stop, since Senator Ben Nelson, Democrat of Nebraska, has become their top lobbying target on the tax-cut package.",1
"[CLS] The Dow Jones industrial average .DJI ended up 64.64 points, or 0.71 percent, at 9,191.09, according to the latest available data. [SEP] The blue-chip Dow Jones industrial average .DJI added 38 points, or 0.42 percent, to 9,165.",1
"[CLS] ""I make no apologies for the fact that the negotiations have been undertaken largely in secret,"" Mr Truss said. [SEP] Mr Truss said he made ""no apologies"" the negotiations had been undertaken in secret.",1
"[CLS] A month ago, the Commerce Department said GDP grew at a 7.2 percent rate. [SEP] A month ago, the Commerce Department estimated that GDP had a grown at a 7.2 percent rate in the third quarter.",1
[CLS] Sweeney said he would formally announce the formation of the new union on Wednesday in Detroit. [SEP] Sweeney is to formally announce the campaign in a speech Wednesday in Detroit.,1
"[CLS] Excluding food and energy costs, the core CPI was up 0.1 percent last month, compared to a rise of 0.2 percent in July. [SEP] Excluding food and energy costs, the core CPI is seen rising 0.2 percent, matching the July figure.",1
[CLS] He was then given leave to appeal against the sentence to the Supreme Court of Appeal. [SEP] He was given leave to appeal against part of his conviction and sentence.,0
"[CLS] Under the settlement, Solutia will pay $50 million in equal installments over a period of 10 years. [SEP] Under the agreement, Solutia will pay $50 million and Monsanto will pay $390 million.",0
"[CLS] In addition, the committee noted, ""while spending is firming, the labour market has been weakening"". [SEP] ""The evidence accumulated over the intermeeting period confirms that spending is firming, although the labor market has been weakening.",1
"[CLS] Monday, the CIA said analysts concluded that Saddam is likely the speaker on the tape. [SEP] The CIA on Monday said voice and sound analysts concluded that Saddam is probably the speaker on the tape.",1
"[CLS] Just across a river, St. Joseph has trendy restaurants, boutiques, offices and a picturesque beachfront. [SEP] Less than a mile away, across a river, St. Joseph features trendy restaurants, boutiques, offices and a picturesque beach front.",1
